weekly_lms_logins,video_watch_pct,avg_quiz_score,assignment_completion_rate,avg_submission_delay_days,forum_posts_per_month,session_attendance_pct,gpa_trend,current_gpa,part_time_job,semester,dropout_risk
4.9,22.9,38.0,47.6,3.7,4,62.9,-0.04,2.67,0,7,1
8.8,75.4,59.1,74.8,0.0,3,85.7,0.9,3.55,1,1,0
7.6,60.0,49.1,99.7,2.4,3,49.3,0.81,2.8,0,8,0
6.6,21.8,81.9,63.7,1.7,6,54.4,-0.39,2.69,1,5,1
5.8,66.1,52.9,59.0,4.9,3,73.2,-0.7,3.07,0,2,0
5.1,64.0,65.6,60.5,0.9,2,78.6,1.21,2.86,1,4,0
10.7,100.0,92.9,77.1,0.4,9,91.0,0.67,3.35,1,7,0
8.4,65.1,67.3,61.7,2.9,1,55.4,0.03,2.77,1,6,0
10.8,66.6,78.4,83.9,0.0,5,100.0,2.24,3.59,0,3,0
6.2,19.3,53.8,56.1,5.2,6,67.2,-1.07,3.55,1,7,0
9.3,76.4,57.1,72.7,2.0,4,57.0,0.58,2.92,1,2,0
9.5,57.9,62.5,72.6,0.0,5,47.0,-0.32,3.24,0,1,0
10.9,54.6,77.1,76.1,2.2,4,56.1,-0.03,3.24,1,2,0
8.0,33.5,41.6,55.6,5.1,4,72.1,-0.27,2.47,0,4,0
11.9,100.0,95.8,100.0,4.0,5,98.6,1.29,3.55,0,5,0
8.7,67.7,67.8,56.9,3.5,8,62.4,0.76,3.43,0,1,0
10.6,62.7,48.6,53.8,5.6,2,45.8,0.35,2.65,1,8,1
6.4,40.5,44.4,18.8,4.9,2,8.8,-1.05,2.35,0,4,1
2.5,25.5,63.2,41.1,1.9,5,40.3,-1.27,2.35,0,3,1
0.0,61.9,56.7,30.5,2.5,2,17.6,-0.89,1.89,1,2,1
3.6,29.3,49.8,33.1,0.0,3,41.9,-0.47,2.91,0,8,0
11.1,84.5,69.0,60.9,1.2,9,95.0,0.47,3.12,1,2,0
8.4,64.4,63.9,35.9,4.5,4,33.5,-2.41,3.46,1,1,1
4.4,58.7,65.5,67.7,0.0,5,65.1,-0.97,3.11,0,8,1
8.3,34.5,80.5,69.6,5.6,5,71.9,-0.27,3.51,0,1,0
10.9,52.4,68.0,58.0,2.1,6,68.5,0.77,3.0,1,3,0
11.2,84.1,97.6,49.7,0.0,8,65.7,0.11,3.02,0,3,0
7.7,60.7,63.0,62.0,0.0,5,55.5,0.36,3.36,1,8,0
6.7,74.7,50.2,69.8,6.1,3,74.9,-0.89,2.63,0,8,1
5.1,66.8,97.9,67.7,5.5,4,57.3,-0.03,3.41,0,8,0
9.0,40.7,45.2,47.2,1.9,3,57.5,0.16,3.19,0,1,0
9.5,84.1,44.6,60.3,4.1,7,85.2,0.54,3.82,1,8,0
7.6,49.2,45.1,54.7,1.7,4,75.7,-0.28,2.66,1,7,1
11.0,47.6,82.5,36.2,2.6,3,20.7,-1.49,2.96,0,4,1
1.0,75.8,75.8,36.3,2.4,2,54.5,-0.1,2.13,0,4,0
8.8,76.3,77.3,70.3,1.2,3,90.0,-0.35,2.13,0,1,0
5.5,31.7,70.3,61.8,1.7,10,38.3,-0.35,3.43,1,2,0
7.4,46.2,62.5,60.6,3.1,5,13.0,0.7,2.8,0,7,0
6.1,100.0,63.1,75.6,4.2,8,64.5,1.05,4.0,1,6,0
6.1,23.0,57.3,33.6,9.2,3,28.9,-0.77,2.2,1,5,1
9.2,72.8,76.8,47.0,0.5,4,73.7,0.3,2.86,1,8,0
7.1,36.4,44.4,32.3,3.9,5,37.6,0.21,3.54,1,8,0
8.2,63.2,77.1,83.2,2.3,5,80.1,0.45,3.31,0,3,0
10.1,60.7,68.7,60.9,3.2,2,13.8,-0.23,2.89,0,4,0
7.8,83.9,59.7,36.2,1.9,9,60.4,1.6,2.85,0,5,0
12.2,70.4,70.1,89.5,2.6,7,68.8,0.51,3.49,0,2,0
3.6,5.4,44.4,38.9,1.4,5,75.5,-0.53,0.93,0,3,1
6.7,91.8,57.1,70.3,9.4,3,24.5,0.3,3.17,1,4,0
10.1,60.9,77.2,71.1,3.2,4,59.6,-0.23,3.64,0,4,0
11.6,86.1,78.9,65.9,2.8,9,43.1,0.47,3.42,1,2,0
10.6,59.1,76.3,100.0,0.0,3,73.8,1.86,3.41,0,2,0
10.8,79.1,78.1,53.8,0.1,5,45.7,0.25,3.61,1,4,0
6.5,48.4,55.4,50.1,0.3,4,92.5,0.01,3.59,0,4,0
6.4,28.0,50.5,44.0,6.5,2,39.5,0.11,2.81,1,5,1
8.9,55.9,63.4,42.3,1.1,3,45.2,-0.44,2.77,1,2,0
4.0,14.4,47.4,67.0,3.3,2,42.8,-0.57,2.32,0,6,1
2.2,18.1,38.1,46.3,3.9,2,16.4,-0.19,1.79,0,2,1
10.5,92.9,61.7,59.7,2.4,5,94.8,0.6,3.42,0,5,0
8.3,62.8,77.1,60.9,0.0,4,86.4,-0.61,3.4,1,2,0
4.9,48.6,78.2,95.7,4.4,5,74.9,0.94,1.96,0,1,0
8.7,50.9,56.7,50.3,5.6,3,30.5,-0.77,2.4,1,7,0
8.3,63.4,67.5,63.5,0.5,3,90.9,0.61,3.84,1,3,1
1.8,61.3,50.2,76.1,2.9,6,72.1,-0.93,2.67,1,1,0
8.2,51.2,36.8,29.9,4.4,4,47.3,-0.53,1.51,1,7,1
5.2,27.2,72.5,78.5,3.6,2,68.8,-0.44,3.57,1,6,0
11.3,64.0,84.1,69.1,0.0,3,81.0,0.79,2.97,1,2,0
7.5,26.9,59.6,55.9,5.1,0,14.5,-1.06,2.27,0,5,0
9.6,62.8,77.1,69.1,4.8,5,67.9,1.7,3.81,0,4,0
2.8,63.2,57.9,44.9,5.4,4,54.9,0.24,2.7,0,2,0
5.9,86.3,79.7,90.0,2.2,7,83.8,1.44,2.6,1,4,0
3.9,9.4,48.6,67.4,4.9,1,66.5,-0.35,2.75,1,8,1
3.8,48.7,40.5,7.2,3.4,0,7.9,-0.14,2.74,0,8,1
10.7,58.3,61.2,49.5,0.6,6,53.9,-1.1,2.79,0,3,0
5.1,20.0,61.4,64.1,3.8,2,25.8,-1.05,2.37,0,7,1
10.8,49.8,71.5,50.4,8.5,1,25.4,-0.98,1.81,0,1,1
6.2,44.1,68.3,88.7,0.4,3,61.9,0.39,2.94,0,3,0
10.9,56.2,80.0,99.5,2.0,7,81.8,1.16,3.38,0,8,0
5.7,85.3,63.8,68.0,3.6,7,65.4,0.3,3.18,0,4,0
7.0,53.0,47.4,60.8,2.3,4,59.9,-0.19,2.84,1,7,1
10.9,40.6,60.5,76.1,5.9,9,57.7,-0.14,3.32,1,3,0
13.7,72.0,78.8,70.9,4.9,8,82.9,1.99,4.0,1,4,0
5.8,42.9,54.2,53.5,8.7,2,91.6,-0.13,3.1,0,1,0
4.5,23.1,44.5,44.8,3.2,3,29.8,-2.45,1.27,0,4,1
5.0,44.8,48.7,34.7,4.7,3,59.6,-0.14,2.31,0,1,0
2.2,37.3,16.5,70.2,3.9,0,61.2,-0.17,2.96,0,2,1
5.9,52.4,44.8,59.5,1.9,3,82.2,0.43,2.64,0,4,1
7.6,65.9,90.1,57.6,0.6,3,79.9,0.81,2.43,0,3,0
9.9,64.4,85.8,79.7,1.7,3,62.4,0.2,3.18,0,7,0
2.8,24.1,17.0,28.4,2.7,1,49.7,0.04,1.4,0,8,1
7.2,73.8,43.6,62.9,0.9,3,61.1,0.03,2.74,0,5,0
10.5,83.6,86.0,74.4,1.8,7,89.7,1.28,3.04,0,3,0
6.9,57.6,45.4,37.5,1.4,1,29.7,0.48,2.39,1,6,0
10.7,75.6,46.2,54.9,0.5,4,99.3,0.63,4.0,0,7,0
8.4,39.5,60.4,33.1,4.7,0,40.1,-0.12,1.75,0,5,1
12.3,51.4,70.4,58.9,2.5,6,71.7,0.59,2.52,0,8,1
5.7,70.5,51.0,55.1,2.4,3,61.3,0.03,2.28,0,3,0
11.0,60.5,85.9,51.2,5.7,3,69.7,1.54,3.71,0,8,0
9.6,21.4,38.2,45.3,6.8,1,44.2,-0.02,2.98,0,4,0
11.9,80.0,68.5,63.7,1.8,7,85.5,0.24,3.52,0,2,0
9.5,57.4,60.4,80.7,0.4,5,97.1,0.32,3.18,1,6,0
4.2,71.2,49.6,90.1,3.6,9,32.8,0.94,2.62,0,4,0
4.8,59.8,62.9,53.2,8.2,6,61.8,0.95,2.85,0,1,1
6.0,46.7,69.0,86.5,5.5,2,58.7,0.39,2.35,0,2,0
12.3,64.7,67.2,72.4,0.0,3,66.4,0.62,3.25,1,7,0
6.9,62.1,80.2,53.9,1.6,5,25.9,1.16,3.03,0,6,0
6.7,73.6,42.9,79.7,1.3,5,67.3,-0.15,2.59,0,4,1
6.8,39.3,58.3,72.0,1.9,4,40.5,-1.14,2.51,0,2,0
3.6,47.0,58.3,67.8,5.7,4,32.9,0.07,2.97,0,1,0
9.4,49.3,63.4,61.8,4.2,5,69.1,0.17,4.0,1,6,0
6.5,60.1,62.9,38.6,6.7,2,46.8,1.43,3.03,1,5,0
6.3,41.3,36.1,38.6,5.4,5,7.5,-0.54,3.52,1,7,0
10.1,52.4,83.6,100.0,2.0,2,68.3,0.77,3.26,0,6,0
9.6,91.2,74.6,51.7,2.7,11,74.8,-0.12,3.98,1,7,0
6.5,53.1,61.4,68.4,1.4,3,41.2,0.52,2.94,1,8,0
0.0,23.1,39.2,40.2,6.9,4,41.3,-0.79,2.44,0,7,1
11.8,85.8,96.0,100.0,0.0,9,88.1,0.98,3.61,0,2,0
7.3,50.7,77.9,44.8,1.9,4,77.5,-0.02,3.08,1,2,0
9.8,84.6,86.9,64.8,1.7,5,61.6,-0.55,3.28,1,1,0
5.6,66.9,54.3,47.1,0.0,5,70.0,-0.22,2.14,0,6,0
5.1,47.5,61.1,36.6,5.4,2,38.6,-0.16,2.88,1,4,1
8.2,87.9,84.8,80.2,0.4,4,99.5,-0.68,2.34,0,5,0
2.3,19.3,43.8,27.1,5.4,3,31.0,-0.08,2.73,0,2,1
4.9,72.3,83.8,72.1,1.5,5,50.4,0.03,3.34,0,2,0
11.7,89.1,84.8,87.4,0.2,6,79.8,1.04,4.0,0,2,0
9.8,53.4,51.7,49.9,0.4,4,46.1,-1.28,2.52,0,2,0
3.7,39.5,44.5,40.2,6.3,2,23.8,-0.28,2.1,0,8,1
3.9,50.7,30.9,50.6,7.1,1,53.7,-1.25,2.99,0,6,1
8.2,61.3,57.0,56.2,5.2,2,0.0,-0.43,2.2,0,1,0
8.9,30.5,58.1,60.1,3.5,2,41.6,-1.05,2.23,1,2,1
11.0,100.0,83.7,81.4,1.5,8,55.8,0.3,3.63,0,5,0
8.9,78.4,83.7,63.8,4.5,5,65.8,0.11,3.04,0,1,0
9.8,61.0,70.3,71.6,1.8,1,27.5,0.19,3.24,0,6,0
7.0,30.7,49.5,72.5,6.2,2,55.8,0.1,2.85,0,8,0
4.0,69.2,58.2,68.2,1.0,6,67.1,-1.2,3.11,1,2,0
13.3,73.1,48.7,70.5,4.0,8,38.0,0.34,3.14,1,6,0
3.5,36.2,47.5,18.9,7.2,0,33.5,-1.07,2.17,1,5,1
4.9,36.0,39.1,30.7,2.3,3,41.2,-1.22,2.16,0,3,1
1.1,45.0,41.3,22.5,2.9,1,48.3,-1.51,2.19,1,3,1
5.5,60.5,54.3,43.7,3.1,4,24.2,0.41,2.02,0,8,0
10.2,63.1,76.7,49.4,2.6,5,43.5,1.78,3.69,1,5,0
0.2,30.1,34.2,47.4,2.5,5,69.7,-1.58,3.01,0,8,0
2.2,42.8,48.7,77.2,4.1,4,26.4,-1.16,2.77,0,2,0
4.0,81.0,48.7,57.7,0.0,3,40.2,-0.89,2.96,0,2,0
3.0,47.1,58.4,68.1,4.6,3,63.6,-0.36,2.26,1,8,1
6.0,51.7,43.5,68.8,4.9,6,28.3,0.45,1.97,1,1,1
4.3,50.7,54.3,41.7,6.9,6,36.3,-0.29,2.86,0,2,0
7.7,28.8,47.1,40.7,5.2,3,55.1,-0.78,2.4,0,1,0
8.5,97.1,70.6,69.5,0.1,2,59.9,1.04,3.76,1,2,0
4.0,30.3,54.3,42.3,2.3,1,25.4,-1.05,2.37,0,6,1
6.2,83.3,63.8,72.2,0.5,3,46.1,0.77,3.27,0,4,0
6.3,66.1,78.0,73.1,1.0,8,67.0,1.38,3.87,0,4,0
11.0,100.0,85.9,96.0,0.0,7,95.1,0.96,3.3,0,5,0
5.8,30.2,59.6,32.2,2.5,2,64.1,-2.01,1.43,0,7,1
11.5,85.0,74.3,100.0,1.2,7,82.7,0.77,3.81,1,7,0
0.4,31.8,45.5,46.9,1.0,1,45.4,-0.91,2.59,1,7,0
5.7,28.0,62.2,52.1,1.5,0,56.5,0.22,1.97,0,6,0
8.2,65.2,75.8,89.4,3.3,2,43.2,0.06,2.26,1,7,0
6.6,31.8,48.4,10.4,4.5,2,43.9,-0.33,2.85,1,4,1
8.6,63.3,68.5,58.6,4.5,3,34.6,-0.28,3.47,1,7,0
7.5,29.3,40.8,43.3,3.9,1,27.6,0.1,1.22,0,3,1
13.6,78.6,65.9,85.3,1.0,3,81.4,1.68,3.83,0,3,0
7.1,49.8,68.5,65.1,4.1,1,37.6,-1.0,2.77,0,7,0
10.7,80.3,66.2,75.1,2.0,6,50.4,-0.19,3.37,1,7,0
13.5,87.7,73.5,100.0,0.0,6,70.8,1.42,3.69,1,1,0
8.7,57.7,74.4,74.0,0.8,6,83.1,0.08,2.66,0,8,0
13.9,76.5,82.0,94.9,4.4,4,100.0,1.55,3.92,1,3,0
11.1,73.1,75.7,81.8,8.3,3,69.3,0.6,2.9,0,2,1
7.0,69.2,55.9,53.6,3.5,3,78.4,0.8,3.56,0,1,0
3.6,56.3,51.1,64.9,0.8,4,46.8,-0.47,3.37,1,6,0
3.6,60.6,63.3,43.8,8.1,1,0.0,-0.62,1.85,0,4,1
3.4,58.6,51.0,41.3,2.2,0,37.1,0.05,2.36,0,7,0
4.7,66.5,46.4,59.6,4.7,4,35.8,-1.01,2.51,1,4,0
9.5,71.3,79.0,48.1,1.6,2,76.2,1.2,4.0,0,3,0
8.2,39.7,38.2,86.7,4.1,3,42.1,-1.64,2.23,0,3,0
8.6,50.1,80.8,64.4,1.7,3,54.9,0.22,2.77,1,2,0
11.1,71.4,71.9,60.7,4.6,4,58.2,-0.37,3.37,0,4,0
3.4,33.5,46.6,56.4,3.4,3,48.3,-1.18,2.8,0,7,0
10.7,47.0,74.5,71.0,4.0,1,32.0,0.56,3.14,1,8,0
7.9,17.1,66.0,84.4,4.5,3,63.2,-0.98,2.67,0,3,0
8.5,80.1,88.5,92.1,2.3,8,49.8,-0.58,2.83,0,4,0
0.0,30.3,42.4,25.0,1.0,1,77.1,-0.3,2.58,0,4,1
14.1,100.0,100.0,85.4,0.0,7,78.7,0.33,2.05,1,3,0
12.6,61.4,76.4,56.2,3.7,3,56.2,0.88,4.0,1,4,0
11.3,94.5,100.0,100.0,1.4,12,75.1,1.41,3.57,0,3,0
9.0,69.8,85.1,96.4,0.2,5,61.7,0.0,3.34,1,7,0
4.8,55.2,50.1,37.2,3.2,2,62.8,0.38,3.79,1,7,0
5.2,55.5,64.8,76.1,2.2,4,71.3,-0.63,2.93,1,5,0
8.3,91.7,55.7,70.6,2.7,3,92.8,0.93,4.0,0,3,0
13.2,63.7,49.5,88.4,5.5,6,79.0,-0.26,3.64,0,4,0
9.8,69.6,55.7,69.3,0.0,1,58.8,-0.29,3.14,0,5,0
3.0,18.3,66.1,66.4,6.1,2,50.5,-0.78,2.84,1,7,0
8.3,63.2,71.9,74.3,1.9,3,97.2,1.44,2.98,1,4,0
14.5,76.0,66.5,75.1,0.0,10,83.6,0.23,2.47,0,4,0
3.6,46.9,66.5,63.2,3.4,1,57.3,-0.24,2.17,0,8,0
2.5,43.0,37.3,40.9,6.9,1,47.6,-0.91,2.96,0,5,0
7.8,71.5,95.1,79.5,5.4,5,49.2,-0.13,2.78,1,6,0
1.6,68.1,48.1,68.3,1.6,3,90.5,-1.11,1.7,0,2,1
4.6,55.9,68.0,87.8,1.5,7,60.3,-0.06,2.67,1,5,1
7.9,64.1,72.4,69.7,0.0,4,83.3,0.52,3.59,1,7,0
2.2,31.3,48.8,78.2,4.4,2,40.5,-0.15,2.46,1,6,1
6.8,48.6,56.8,32.3,4.9,0,0.0,-0.98,2.57,0,6,0
0.3,5.8,44.6,51.1,6.4,0,28.3,-1.03,2.8,0,4,1
8.5,76.5,90.7,67.2,2.8,4,71.0,0.91,3.52,1,4,0
6.6,50.9,63.0,58.8,3.7,2,54.4,0.21,3.15,0,7,0
6.1,69.0,44.8,78.4,0.1,4,40.1,-0.95,2.56,0,2,0
7.1,65.4,54.8,77.5,5.2,4,67.1,1.09,3.72,0,8,0
6.3,56.4,72.4,75.7,5.8,4,65.3,-0.63,2.87,0,5,0
7.2,51.4,70.0,69.9,2.0,4,76.2,-0.1,2.36,1,3,1
9.5,26.9,53.6,61.9,1.6,4,53.8,-0.62,3.36,0,8,0
1.6,37.2,44.5,45.3,6.0,1,21.8,-1.52,2.33,1,4,1
9.8,35.5,68.5,70.7,0.2,2,42.9,-1.44,3.0,0,8,0
1.7,44.4,42.4,55.4,2.7,0,38.3,-0.57,2.12,0,5,0
4.4,26.2,30.6,43.7,1.6,3,48.7,-2.51,3.11,1,1,1
13.3,71.6,51.7,80.9,1.7,4,77.4,1.22,2.44,1,4,0
10.1,26.8,26.8,58.3,3.7,1,22.9,-0.37,3.0,0,3,1
9.8,35.8,55.7,53.7,1.8,4,57.6,-0.89,1.67,0,4,0
4.9,64.8,42.6,45.0,1.7,3,55.5,0.58,1.93,0,6,0
9.1,61.0,79.2,58.3,1.1,5,55.5,1.43,3.17,0,8,0
6.2,31.2,33.5,59.0,1.5,3,10.3,-0.76,2.19,1,5,0
9.1,67.8,60.7,66.7,3.3,4,49.3,0.53,2.95,0,2,0
2.3,18.2,28.9,54.1,6.0,3,71.8,-0.43,2.25,0,1,0
9.6,100.0,68.5,71.6,2.6,8,40.4,1.4,2.88,0,3,0
6.6,45.1,67.6,86.0,5.1,4,87.1,-0.62,3.22,0,7,0
5.0,66.3,77.8,67.5,0.9,4,29.2,-0.03,2.95,0,4,0
4.6,44.5,55.0,73.4,2.0,3,33.0,0.16,3.05,0,3,0
4.7,51.3,54.6,63.5,5.0,4,30.9,-0.25,2.39,1,2,0
8.9,53.2,71.0,57.0,4.2,5,85.4,-0.18,2.58,1,1,0
8.6,61.1,79.5,97.0,1.8,9,72.5,1.37,3.69,0,8,0
4.5,11.4,39.3,42.8,3.7,0,39.0,-0.4,1.58,1,3,1
11.4,44.9,80.4,81.9,0.0,9,56.1,0.64,2.04,1,5,0
9.5,68.0,93.4,66.2,0.0,3,82.3,0.99,2.53,0,5,1
5.8,60.3,46.8,57.3,4.8,2,34.1,-0.56,2.34,1,3,0
7.6,32.9,71.5,69.8,4.5,3,56.2,0.13,3.17,0,8,0
11.0,100.0,88.1,93.0,0.3,6,73.8,0.37,2.19,0,1,0
2.7,59.8,49.0,31.4,2.4,1,59.7,1.36,2.6,0,4,0
8.7,44.6,81.5,41.8,0.8,4,80.3,0.05,2.98,1,5,0
7.8,19.3,42.6,27.5,3.2,7,23.5,-0.23,2.47,0,4,0
7.4,40.2,67.9,69.9,4.8,2,46.1,1.14,1.94,0,4,0
3.1,46.7,49.6,60.7,1.7,1,32.5,-1.25,3.88,1,3,1
11.3,58.4,66.4,83.4,3.8,6,64.7,0.51,3.03,1,5,0
11.6,72.8,88.8,74.3,0.5,6,91.7,0.67,2.79,1,3,0
8.7,45.7,37.8,64.0,0.0,4,59.4,1.02,2.92,0,2,0
8.4,54.3,67.3,48.9,2.3,1,14.9,-0.66,3.56,1,4,0
1.7,50.1,57.3,66.8,7.1,3,55.0,-1.05,1.81,0,1,1
12.0,76.7,74.2,73.8,0.0,7,55.2,0.78,2.76,1,7,0
14.7,74.7,85.4,100.0,0.4,9,72.1,0.72,3.6,0,6,0
6.4,74.2,54.2,62.8,2.5,3,65.1,-0.13,3.0,1,4,0
6.3,80.7,75.7,100.0,1.3,6,83.0,2.21,4.0,0,1,0
9.8,76.2,75.9,77.3,5.0,5,85.2,0.52,3.97,1,3,0
2.7,23.0,70.0,36.6,3.1,1,18.2,-1.52,2.51,0,5,0
0.2,50.7,54.3,32.1,4.1,1,21.0,-0.94,1.68,0,4,1
7.1,63.9,44.8,86.1,4.9,1,43.0,-0.09,2.12,0,2,1
9.5,81.2,78.3,85.0,0.8,6,82.8,0.49,2.71,0,4,0
0.0,19.9,48.4,45.3,4.6,1,43.9,-1.27,2.6,0,1,1
12.6,52.6,46.5,71.7,4.3,0,64.7,-0.77,3.36,0,8,0
11.7,88.1,74.4,71.2,0.4,5,100.0,0.66,4.0,1,7,0
1.5,48.4,56.4,67.4,2.8,2,72.9,-0.24,3.04,1,1,1
9.4,57.1,66.0,63.9,0.3,4,74.1,-0.3,2.65,0,1,0
9.9,51.3,67.4,69.6,4.2,6,42.5,1.0,2.97,0,5,0
11.2,81.0,68.1,80.4,2.8,4,76.1,0.51,2.29,0,2,0
4.1,61.0,43.7,57.9,2.5,2,45.0,-0.25,2.97,0,2,1
10.9,66.0,68.7,74.7,1.3,4,62.3,0.22,2.92,0,1,0
5.3,37.6,53.2,76.8,3.2,6,38.0,0.77,3.31,1,2,0
6.2,48.5,79.5,53.8,3.2,8,58.0,-0.56,3.3,1,2,1
4.5,54.5,52.1,35.3,1.6,3,43.9,-0.38,3.8,0,3,0
1.0,51.8,52.5,42.2,2.2,6,52.2,-0.58,2.88,1,6,0
8.9,45.9,61.2,68.3,2.0,2,57.9,0.31,3.2,0,2,0
9.3,56.9,97.7,92.1,1.7,8,80.6,1.1,3.34,0,6,0
0.0,30.7,50.4,27.6,7.6,1,43.8,-1.68,2.05,1,1,1
7.0,66.9,50.5,100.0,1.2,5,51.2,-0.45,2.74,1,5,0
6.7,33.8,49.8,44.6,0.9,2,23.6,-0.49,2.83,0,6,0
0.1,25.5,30.1,40.9,7.2,1,0.0,-1.28,1.56,1,3,1
2.9,21.8,52.8,28.0,2.0,1,56.2,-0.8,2.51,1,2,1
11.5,69.0,97.4,62.7,4.2,6,80.8,0.91,2.67,0,3,0
1.0,70.8,41.1,38.2,5.1,6,56.8,-0.5,3.15,0,4,0
4.5,28.0,43.9,75.4,4.4,6,70.9,-0.12,2.46,1,3,0
6.4,71.5,56.4,71.3,5.8,1,24.9,0.02,2.89,0,6,0
7.2,67.5,66.6,72.9,0.0,1,68.9,0.41,2.82,0,7,0
4.1,33.7,67.0,46.5,0.0,8,42.4,0.94,2.83,1,3,0
2.5,52.9,53.9,49.4,3.9,2,60.4,0.11,2.97,0,3,1
0.0,39.8,25.1,63.5,3.4,2,0.0,-0.78,2.4,1,8,0
3.0,31.5,56.7,39.2,2.3,4,56.3,-0.77,3.24,0,2,0
13.1,93.4,65.6,71.6,2.8,5,93.8,1.89,3.29,1,3,0
13.5,49.8,68.2,60.6,3.0,4,44.7,-0.26,2.72,1,6,0
5.5,53.3,48.2,47.7,5.6,6,48.3,-0.55,3.23,1,8,0
10.1,62.8,97.9,81.3,1.5,6,49.0,0.04,2.93,0,5,0
6.6,64.3,71.7,42.0,1.8,7,77.8,0.7,3.04,0,2,0
0.3,64.8,58.6,55.4,6.5,3,62.6,1.0,2.83,0,1,0
10.6,62.8,63.6,45.5,0.6,4,32.9,-0.09,2.64,1,4,0
5.1,35.5,64.3,51.8,2.8,6,31.5,-0.29,2.67,0,8,0
11.3,78.4,76.1,90.3,0.0,4,93.7,0.72,3.01,0,1,0
10.8,100.0,69.2,64.9,4.6,6,100.0,0.02,4.0,0,2,0
9.5,75.3,61.0,65.0,7.6,6,66.2,-0.12,2.82,0,1,0
12.1,60.4,55.1,87.4,1.9,6,85.4,1.67,3.11,1,4,0
3.2,47.8,43.9,42.3,5.7,2,22.6,-0.67,1.95,1,8,1
6.3,57.5,88.6,62.5,3.3,1,50.1,0.35,2.78,0,6,1
12.9,59.6,80.6,90.0,1.2,5,82.7,1.31,4.0,1,6,0
5.9,57.3,65.9,72.5,3.0,2,53.4,-0.45,2.79,1,3,1
12.2,71.5,51.2,58.0,0.0,5,90.5,1.47,2.71,0,1,0
4.1,30.9,46.5,75.6,4.6,5,53.3,-1.34,3.65,0,6,1
8.1,72.1,78.4,50.8,0.4,2,69.1,0.42,3.14,1,2,0
9.0,94.6,47.6,70.9,1.8,5,57.5,-1.13,2.93,0,5,1
4.9,89.1,64.5,64.9,1.9,1,69.0,-0.56,3.29,1,4,0
7.9,39.7,55.4,20.3,2.4,2,63.0,-0.05,1.82,0,1,0
4.2,23.1,50.5,28.3,5.7,1,34.5,-1.36,2.17,1,5,1
12.4,39.9,45.5,42.2,3.1,0,42.0,0.06,2.77,1,4,0
14.7,58.2,78.0,99.8,3.7,5,77.3,-0.69,3.97,1,1,0
3.4,23.0,44.4,66.7,2.6,2,27.9,-0.91,2.08,0,2,1
10.1,16.0,40.2,51.7,3.0,6,23.3,-1.06,2.75,1,5,1
7.4,49.8,52.4,30.8,1.4,7,75.0,-0.6,3.22,0,6,0
9.6,63.8,76.3,55.8,3.8,7,89.6,1.4,3.27,1,8,0
2.9,64.5,61.6,74.3,2.1,6,80.2,1.08,3.27,1,5,0
5.4,70.5,50.2,85.9,0.8,8,50.9,0.78,3.46,0,7,0
3.1,12.5,59.4,28.0,4.1,0,58.1,-1.89,1.86,1,1,1
3.6,43.1,37.7,31.1,3.5,1,79.1,-1.23,2.06,1,1,0
9.7,59.0,74.9,91.0,2.6,8,90.0,0.6,3.81,1,2,0
9.9,76.0,63.4,40.6,4.1,1,83.6,-0.61,1.47,1,2,0
8.2,36.0,52.0,49.9,2.9,4,65.9,0.18,2.4,0,7,0
4.8,45.0,63.1,66.9,2.9,4,39.5,0.91,2.13,0,3,0
9.3,39.9,53.3,32.6,0.0,1,66.7,-0.59,3.43,1,8,0
3.8,32.1,83.2,70.9,2.3,2,33.2,-0.76,3.42,0,8,0
1.0,33.7,42.3,78.0,7.0,3,26.5,-1.45,1.98,0,1,1
9.3,45.4,80.4,72.7,3.1,6,71.6,0.16,4.0,0,2,0
7.1,67.1,61.1,75.8,0.0,7,74.6,0.54,3.97,0,1,0
3.5,48.1,60.6,50.7,2.8,0,53.4,-0.45,2.65,0,2,0
8.8,43.8,50.1,61.4,1.9,1,20.8,0.37,3.53,1,4,0
9.6,28.4,50.8,57.5,4.5,3,60.7,0.46,2.74,0,2,0
9.4,98.3,68.0,67.3,3.2,5,89.0,0.76,3.36,0,2,0
2.7,57.0,50.8,55.4,1.3,4,69.2,-0.04,3.08,0,4,0
5.0,57.7,62.7,63.5,2.9,3,70.8,0.0,2.52,1,4,0
11.5,49.0,95.0,45.2,0.6,6,59.7,-0.12,2.19,0,6,1
9.2,65.9,94.3,41.1,1.6,5,49.5,-0.45,2.4,1,3,0
10.2,66.4,56.6,53.4,1.7,2,64.1,-0.81,2.73,0,2,0
8.1,73.8,76.6,45.5,1.1,3,55.1,0.2,3.22,0,4,0
4.8,49.7,40.1,63.9,4.1,0,65.0,-0.62,2.49,0,3,0
13.9,67.1,63.0,41.3,3.3,9,95.6,1.44,2.92,0,3,1
8.3,47.6,52.2,32.4,3.5,4,43.8,-0.42,2.79,0,1,0
9.9,87.5,91.5,100.0,0.0,9,70.1,0.99,4.0,0,4,0
3.6,35.8,63.3,49.0,3.9,2,67.5,0.21,2.29,0,5,1
4.5,52.3,82.8,74.0,2.6,3,76.3,-0.52,3.97,1,4,0
6.1,69.6,63.6,66.6,2.0,6,100.0,1.28,3.5,0,7,0
9.5,60.0,68.2,58.8,6.1,3,72.6,-1.1,2.53,0,7,0
4.4,41.2,66.1,71.6,3.7,6,61.1,0.6,2.37,0,4,0
